lat1,lon1,lat2,lon2,user,timestamp,uuid
16.5497775916,-88.7058904767,16.5496567502,-88.7057657540,eklo,2016-11-04 17:34:02.513436+00:00,fb2fd14a-3eee-4256-b6b1-520457590b2c
16.5501851092,-88.7051139772,16.5500565549,-88.7049892545,eklo,2016-11-04 17:34:02.518255+00:00,11491f9c-d592-4f4d-8958-f7474d82b63f
16.5499807077,-88.7059803307,16.5498457255,-88.7058247626,eklo,2016-11-04 17:34:02.518556+00:00,89b6b8d7-d79b-49a8-93a4-2d695ccdf4fe
16.5496721768,-88.7058864534,16.5495924729,-88.7057684362,eklo,2016-11-04 17:34:02.526197+00:00,bbf547b5-5ba1-4391-b88b-4cb0316d6495
16.5398323508,-88.6980088055,16.5397642133,-88.6979082227,eklo,2016-11-04 17:34:53.756809+00:00,fe73a898-1d13-4975-9973-bf5bbb77ca59
16.5394016701,-88.6979913712,16.5393425318,-88.6979055405,eklo,2016-11-04 17:34:53.770177+00:00,57fb0e46-bf1a-4cbb-9b60-76e3007843b7
16.5394672365,-88.6982502043,16.5394042414,-88.6981777847,eklo,2016-11-04 17:34:53.768251+00:00,075bd2d8-cbab-4263-8312-8934264e9bf3
16.5395572295,-88.6983762681,16.5394878063,-88.6982917786,eklo,2016-11-04 17:34:54.106791+00:00,c91282d5-d8f1-4ea6-81fd-61f7cc940a2a
16.5398272083,-88.6979256570,16.5397475003,-88.6978639662,eklo,2016-11-04 17:34:53.778950+00:00,31f283be-4e97-4411-af35-1719d8d49804
16.5397603565,-88.6981804669,16.5396832197,-88.6981080472,eklo,2016-11-04 17:34:53.767952+00:00,8fa0642a-ac74-48d2-b406-7965b8e5c0b9
16.5396240814,-88.6983051896,16.5395482302,-88.6982300878,eklo,2016-11-04 17:34:53.780657+00:00,12141e88-4cdd-4b9a-91cd-bbe542db8c0b
16.5396845053,-88.6986270547,16.5395932267,-88.6984848976,eklo,2016-11-04 17:34:55.058920+00:00,4b6869fa-0658-4f3e-a52e-4378163bca26
16.5568543928,-88.6955948174,16.5567759773,-88.6955143511,eklo,2016-11-04 17:40:01.903102+00:00,6235a4ec-5775-4258-baed-0e1b1b90e9dd
16.5572432558,-88.6953071505,16.5571455581,-88.6952045560,eklo,2016-11-04 17:40:01.905381+00:00,535e3e65-25df-4957-8919-c6ca3e601c9f
16.5569070982,-88.6955961585,16.5568351103,-88.6955063045,eklo,2016-11-04 17:40:01.914544+00:00,3690c5d2-eca6-4ee1-a4d9-2a3ba59698e4
16.5570446465,-88.6952380836,16.5569032417,-88.6951120198,eklo,2016-11-04 17:40:01.914272+00:00,335efbb5-82a1-4a2f-9231-069d4435e64d
16.5569990114,-88.6950711161,16.5568839593,-88.6949738860,eklo,2016-11-04 17:40:01.920382+00:00,03255b46-0b03-4137-b2df-59f35e77a295
16.5571179199,-88.6955666542,16.5570317916,-88.6954875290,eklo,2016-11-04 17:40:01.918283+00:00,f993ce44-da46-42f7-ab65-d373920efdd4
16.5328899191,-88.6917498708,16.5327677815,-88.6916157603,eklo,2016-11-04 17:40:33.301758+00:00,0c08b059-a240-4d88-a8eb-5c246f1cf9e4
16.5327690672,-88.6925357580,16.5326790710,-88.6924150586,eklo,2016-11-04 17:40:33.304245+00:00,7299064d-e3a1-4863-a612-22145d080b67
16.5329349172,-88.6921857297,16.5327343544,-88.6920596659,eklo,2016-11-04 17:40:33.314602+00:00,3db7f12f-b464-4727-9af9-aeb94168ae31
16.5328770626,-88.6925303936,16.5327626389,-88.6924029887,eklo,2016-11-04 17:40:33.315173+00:00,130c7027-ab87-458e-8a4d-580c06955aaf
16.5328526350,-88.6919993162,16.5327510680,-88.6918424070,eklo,2016-11-04 17:40:33.319086+00:00,4fded483-41ba-44a5-ae89-7a785f2e2f65
16.5326585005,-88.6918129027,16.5325646472,-88.6916144192,eklo,2016-11-04 17:40:33.324435+00:00,1dd7b975-e393-4389-8225-7ac302431830
16.5565265903,-88.7110564113,16.5564134662,-88.7109397352,eklo,2016-11-04 17:40:52.646902+00:00,a71cd8fe-8071-4f6e-95ac-211e8a4cbc02
16.5565812241,-88.7113581598,16.5564558877,-88.7112025917,eklo,2016-11-04 17:40:52.781172+00:00,9afd6e20-243e-4c95-a0e6-10877426fecd
16.5492016661,-88.7054505944,16.5490821099,-88.7053258717,eklo,2016-11-04 17:41:45.878307+00:00,b35a8d08-13aa-4047-a407-fabe7e47249f
16.5481320856,-88.6951696873,16.5480588088,-88.6951120198,eklo,2016-11-04 17:43:06.199985+00:00,11d42cc9-d5d0-4c98-85fa-bbc059c0df5d
16.5482760679,-88.6953721941,16.5481809367,-88.6952742934,eklo,2016-11-04 17:43:06.204588+00:00,8dd7170b-96b0-4de1-8fa0-ea698b7821f8
16.5483634857,-88.6954761297,16.5482889235,-88.6953601241,eklo,2016-11-04 17:43:06.521160+00:00,36ce4588-dd67-4b18-9179-0bb038aac4bc
16.5485948856,-88.6950409412,16.5484958979,-88.6949175596,eklo,2016-11-04 17:43:06.684684+00:00,8c765933-7bdb-46f7-bdf1-8d35a15e35f3
16.5487221554,-88.6948491633,16.5486450222,-88.6947391927,eklo,2016-11-04 17:43:06.832462+00:00,3bec0b65-2e40-456e-980a-ca00ae694f95
16.5487941463,-88.6949229240,16.5487182987,-88.6947861314,eklo,2016-11-04 17:43:06.965833+00:00,3bbd9b00-4e77-4969-97be-be672c029d77
16.5488449256,-88.6952541769,16.5487260120,-88.6951120198,eklo,2016-11-04 17:43:07.140384+00:00,e3cd5746-e875-4b4a-b67c-d1078b6564fd
16.5489381282,-88.6949665099,16.5487812908,-88.6948270351,eklo,2016-11-04 17:43:07.327397+00:00,7c88ac26-76cc-4995-964c-0375dca832c5
16.5484496179,-88.6954204738,16.5483866257,-88.6953493953,eklo,2016-11-04 17:43:07.512596+00:00,204bfea4-1805-4313-b02c-b65e3839ba05
16.5485216090,-88.6955411732,16.5483943390,-88.6954379082,eklo,2016-11-04 17:43:07.673499+00:00,718681e8-e104-4678-a2a5-6ac699b71925
16.5483840546,-88.6953386664,16.5482966368,-88.6952434480,eklo,2016-11-04 17:43:06.212832+00:00,41073783-4698-4e68-99e2-c609fa5ee199
16.5486681621,-88.6956591904,16.5485486056,-88.6955358088,eklo,2016-11-04 17:43:07.988330+00:00,39343cab-0f00-4f68-94f6-b50f0ae388a7
16.5482105045,-88.6952970922,16.5480729500,-88.6951978505,eklo,2016-11-04 17:43:06.213323+00:00,8610d063-f274-46d7-b828-bf95aefbb790
16.5485511767,-88.6956457794,16.5483924107,-88.6955297738,eklo,2016-11-04 17:43:08.322420+00:00,698a56d2-d169-4af6-8a1c-f403f14381a9
16.5483519157,-88.6950315535,16.5482837813,-88.6949376762,eklo,2016-11-04 17:43:06.215286+00:00,65a7f8e5-1eed-4a26-b8af-b202b177ae5c
16.5480948044,-88.6950731277,16.5479881031,-88.6949725449,eklo,2016-11-04 17:43:06.220778+00:00,379bf69a-da28-4815-8de5-0a122108b901
16.5418237540,-88.6989730597,16.5416926229,-88.6988282204,eklo,2016-11-04 17:43:31.024871+00:00,477e2a38-0a23-443b-9d45-97e74b56b4fd
16.5419677411,-88.6989623308,16.5418366100,-88.6988389492,eklo,2016-11-04 17:43:31.029851+00:00,036f59cd-1ae6-44ea-931f-c002727e2731
16.5419523139,-88.6992989480,16.5418366100,-88.6991514266,eklo,2016-11-04 17:43:31.035229+00:00,e8f6878b-29a9-48b1-a54c-0717cc3d39bc
16.5419844538,-88.6990763247,16.5418481804,-88.6989368498,eklo,2016-11-04 17:43:31.033324+00:00,f67fabf0-e14f-4f1d-a13c-00d390bb5760
16.5419651699,-88.6988496780,16.5418186116,-88.6987142265,eklo,2016-11-04 17:43:31.042570+00:00,7bdb5595-ee82-4083-bedb-ef4a164bc2c4
16.5417761868,-88.6991219223,16.5416977653,-88.6990240216,eklo,2016-11-04 17:43:31.774100+00:00,55653a6b-5fbe-467a-95ec-86b07ef28a43
16.5411642406,-88.6993552744,16.5410099681,-88.6991219223,eklo,2016-11-04 17:43:32.111743+00:00,e41119a4-7287-4736-848d-39999c199d74
16.5489201304,-88.6925491691,16.5488249996,-88.6923627555,eklo,2016-11-04 17:44:15.721769+00:00,f245d6cf-77a0-4ff3-8f17-20f66ad4c234
16.5494729169,-88.6921039224,16.5492942256,-88.6919905990,eklo,2016-11-04 17:44:15.727728+00:00,b76f9e8d-9507-44d5-8c88-5fa6d65a398c
16.5491193909,-88.6923372746,16.5489792658,-88.6921910942,eklo,2016-11-04 17:44:15.737500+00:00,4460f2d6-081c-4e1c-acf3-b18e450a3ffc
16.5497300264,-88.6927369237,16.5495963295,-88.6925987899,eklo,2016-11-04 17:44:16.074517+00:00,e65df2c6-dd5c-4813-b31d-8856dfb3063d
16.5492466603,-88.6928683519,16.5491103920,-88.6927503347,eklo,2016-11-04 17:44:16.357704+00:00,5bc66691-4e04-45f4-9bfb-a9e946d4a8c1
16.5491566718,-88.6926510930,16.5490281168,-88.6925330758,eklo,2016-11-04 17:44:16.500221+00:00,808b0fbb-693f-4e7f-beab-5144f4ad0df5
16.5493392199,-88.6925357580,16.5492119505,-88.6923694611,eklo,2016-11-04 17:44:15.735064+00:00,95798849-efc0-4785-8215-4da9db8029fe
16.5497531662,-88.6925075948,16.5496477514,-88.6924029887,eklo,2016-11-04 17:44:15.737067+00:00,eb4d4603-03fe-4e84-b11a-454d94a9cbb6
16.5490358301,-88.6921964586,16.5488378551,-88.6920127273,eklo,2016-11-04 17:44:17.075896+00:00,c47bee8d-d824-4bbd-96fa-96eff762a737
16.5495436220,-88.6929300427,16.5493675019,-88.6927355826,eklo,2016-11-04 17:44:17.290641+00:00,70bf888c-602a-4a2d-a25f-73862398b39d
16.5453796883,-88.7007553875,16.5453051249,-88.7006440759,eklo,2016-11-04 17:45:08.807340+00:00,80147fac-313c-4bca-b87b-6294511fcf83
16.5448718854,-88.7003128231,16.5447471842,-88.7001974881,eklo,2016-11-04 17:45:08.802957+00:00,41df4e57-3876-4ae6-a690-d63df096c33d
16.5452935548,-88.7001961470,16.5451932798,-88.7001116574,eklo,2016-11-04 17:45:09.141950+00:00,36349844-4fdf-4e48-8b22-1db958784985
16.5446237685,-88.7007889152,16.5444926393,-88.7006132305,eklo,2016-11-04 17:45:09.300856+00:00,8a1cae8f-d74c-48e4-a230-113bfb638ebe
16.5453526912,-88.7003906071,16.5452549875,-88.7002994120,eklo,2016-11-04 17:45:08.806996+00:00,65dc346f-b3b5-45a2-ae6a-d3b4b861374a
16.5449850163,-88.7005032599,16.5448127487,-88.7003543973,eklo,2016-11-04 17:45:09.595402+00:00,751a9e37-795d-49d4-ac77-ea1bd499f0d6
16.5450261548,-88.7009793520,16.5449053104,-88.7007875741,eklo,2016-11-04 17:45:09.743236+00:00,c6752fc8-78de-4c07-a268-e360d22a8541
16.5453321220,-88.7006333470,16.5452369894,-88.7005327642,eklo,2016-11-04 17:45:08.821419+00:00,fc9e51a5-7933-41ff-ba89-aee4608566cf
16.5446623359,-88.7005810440,16.5445389202,-88.7004120648,eklo,2016-11-04 17:45:09.955704+00:00,da753c4e-cfd3-405c-8531-70c58607092e
16.5453719749,-88.7002779543,16.5452408461,-88.7001492083,eklo,2016-11-04 17:45:08.823454+00:00,5ffcce71-0b9c-4958-a89c-cecd28b9f8ca
16.5454516805,-88.7004335225,16.5453154095,-88.7002578378,eklo,2016-11-04 17:45:08.823135+00:00,91af1c2c-6c0c-4f40-839a-80634337fb08
16.5410626779,-88.7004026771,16.5407952720,-88.7001103163,eklo,2016-11-04 17:45:25.930094+00:00,68152dac-723e-474b-8bcc-d9afccab997d
16.5411552413,-88.7001089752,16.5409803992,-88.6998555064,eklo,2016-11-04 17:45:25.935774+00:00,a8525e68-f42b-40b5-b71b-0d2ed6f0c20d
16.5415949172,-88.6999963224,16.5414290747,-88.6998407543,eklo,2016-11-04 17:45:25.941497+00:00,c349f74a-3bd7-4ac8-83c3-c160aee7a6fc
16.5386290138,-88.6839365959,16.5385505910,-88.6837823689,sebastiantest,2016-11-05 22:58:00.113490+00:00,093d73a2-a470-4084-b61a-b8b476aa25a5
16.5390134139,-88.6837206781,16.5388565685,-88.6835771799,sebastiantest,2016-11-05 22:58:00.297330+00:00,0ffc5fad-c02b-4a16-95f3-a37b481f0261
16.5350780977,-88.6962465942,16.5349919595,-88.6961553991,brian,2016-11-06 00:32:21.438830+00:00,430a38d4-486f-4a91-be1c-d7823caf4629
16.5347875419,-88.6959917843,16.5346705481,-88.6958965659,brian,2016-11-06 00:32:21.449599+00:00,d39ecb94-e6cb-499c-8447-c10998505cf9
16.5349726748,-88.6958509684,16.5348672520,-88.6957396567,brian,2016-11-06 00:32:21.628589+00:00,b3bbf738-8c1d-4529-a08e-c4ca176e8634
16.5363920214,-88.6914239824,16.5363225971,-88.6913461983,brian,2016-11-06 00:35:39.624631+00:00,66922b58-ca98-48e7-81a1-072f87b27e5e
16.5367635697,-88.6915795505,16.5366825748,-88.6914977431,brian,2016-11-06 00:35:39.820134+00:00,e53dce5e-e03b-44e9-ab6a-5d8ac7240f67
16.5371981131,-88.6919121444,16.5370759782,-88.6917847395,brian,2016-11-06 00:35:40.003920+00:00,3ae33df8-607f-4dcf-9287-f5e2b7593e57
16.5367102159,-88.6916814744,16.5365996514,-88.6915889382,brian,2016-11-06 00:35:39.641886+00:00,c6a665fe-6929-4a57-85d2-1edc2e7673be
16.5365990086,-88.6918625236,16.5365282987,-88.6917968094,brian,2016-11-06 00:35:40.174943+00:00,dc5ef533-317e-4b48-a885-681736d69617
16.5369165599,-88.6918873340,16.5368040671,-88.6917713284,brian,2016-11-06 00:35:39.638319+00:00,effb91fa-c55d-4429-8294-099b468d109f
16.5321570923,-88.6840626597,16.5320735242,-88.6839848757,brian,2016-11-06 01:28:14.203288+00:00,1f998067-8d0c-4d16-8a6f-bfef0d1cc772
16.5323730837,-88.6841028929,16.5322998009,-88.6840143800,brian,2016-11-06 01:28:14.378823+00:00,4fbbf1cb-b65e-4bac-ad07-67d3e88ba641
16.5321943766,-88.6840023100,16.5321223794,-88.6839218438,brian,2016-11-06 01:28:14.201514+00:00,af6ccda3-db59-4a1c-b8d4-7ae5ad0799ed
16.5320233833,-88.6840827763,16.5319488147,-88.6840116978,brian,2016-11-06 01:28:14.207355+00:00,f151c371-d279-431b-bf6a-330fe1139516
16.5321519497,-88.6838936806,16.5320876665,-88.6838346720,brian,2016-11-06 01:28:14.195652+00:00,814ddd89-3c8e-44f0-938e-c6e39c00046d
16.5322303751,-88.6842074990,16.5321686633,-88.6841109395,brian,2016-11-06 01:28:14.209415+00:00,8e3b5ecb-55a7-4e5c-8ae7-6cf643ae22dc
16.5319989557,-88.6840116978,16.5319192444,-88.6839124560,brian,2016-11-06 01:28:14.214567+00:00,7750c9a8-c234-4130-9f3b-ce8726853632
16.5366967167,-88.6882106960,16.5366440058,-88.6881369352,kastner,2016-11-06 14:47:34.189279+00:00,7f2b2d2c-992f-4c43-a235-3d62a8b27672
16.5582401556,-88.7091936171,16.5581540278,-88.7090836465,kastner,2016-11-06 14:47:51.745703+00:00,6e76391c-aae5-4b25-88d1-94ffa7b6c2bf
16.5507584607,-88.7026061118,16.5506723296,-88.7024720013,kastner,2016-11-06 14:47:58.770492+00:00,88fac7a8-59bb-4db3-bef3-30780df064e9
16.5577336720,-88.6857390404,16.5576166921,-88.6855861545,kastner,2016-11-06 14:48:06.433753+00:00,72c5a287-89d0-4327-b525-e4f971b2f5aa
16.5500719814,-88.7096187472,16.5499755656,-88.7094967067,fsxfreak,2016-11-07 21:55:26.374243+00:00,77df51e7-5dbe-4b24-838c-5f9736f599ef
16.5504602153,-88.7099500000,16.5503586575,-88.7098453939,fsxfreak,2016-11-07 21:55:26.376018+00:00,82ac97e4-ce9f-4f97-9a90-52723473333c
16.5586360860,-88.6936703324,16.5585589568,-88.6936059594,fsxfreak,2016-11-07 21:55:35.273153+00:00,9a9e9d00-ac2d-4536-8bbc-076029b4bef2
16.5402373182,-88.6878713965,16.5401421831,-88.6877734959,fsxfreak,2016-11-07 22:14:44.231387+00:00,c5102f05-1a42-4e2c-972d-853be4c670d3
16.5340971488,-88.7032458186,16.5340161528,-88.7031519413,fsxfreak,2016-11-07 22:15:32.267584+00:00,7093691e-773d-4ebf-bc21-52d53622e14f
16.5338438755,-88.7030996382,16.5337615937,-88.7029910088,fsxfreak,2016-11-07 22:15:32.273705+00:00,8438a180-c4ff-4690-bedf-25c8021247bf
16.5339595841,-88.7032324076,16.5338670172,-88.7031371891,fsxfreak,2016-11-07 22:15:32.278418+00:00,b0d0c890-dd91-4e71-b6c1-75785b2e94e2
16.5463451530,-88.7016016245,16.5462577343,-88.7015064061,kastner,2016-11-07 22:20:24.388222+00:00,fb9cdf2c-1b15-432b-a888-c09a6e6891d8
16.5465354171,-88.7020616233,16.5464544264,-88.7019918859,kastner,2016-11-07 22:20:24.599048+00:00,6c591f84-e744-407f-bc2c-12cf4ba64546
16.5460096192,-88.7020522356,16.5458733486,-88.7018886209,kastner,2016-11-07 22:20:24.602413+00:00,8ba76703-b81b-439d-9250-095e433de837
16.5463644366,-88.7020897865,16.5462911591,-88.7019918859,kastner,2016-11-07 22:20:24.611466+00:00,0bf1d27c-cb38-4b6e-9767-678f3e6d4709
16.5465264182,-88.7017706037,16.5464287150,-88.7016579509,kastner,2016-11-07 22:20:24.619534+00:00,146561c7-9086-4d81-8d5b-f75604eacadc
16.5462577343,-88.7017558515,16.5461921703,-88.7016713619,kastner,2016-11-07 22:20:24.623155+00:00,f04eaf94-8e67-4bca-9a7f-ec65651914b0
16.5463952902,-88.7018792331,16.5463284406,-88.7018068135,kastner,2016-11-07 22:20:24.626174+00:00,7d5b2b55-81f7-4ca4-b783-22ae23449640
16.5392988209,-88.7033866346,16.5392139702,-88.7032726407,kastner,2016-11-07 22:20:54.802307+00:00,2b86a596-62fd-48e6-8a6a-349f58e31a13
16.5397385010,-88.7030768394,16.5396626499,-88.7029869854,kastner,2016-11-07 22:20:54.937602+00:00,930b9059-b23a-424b-b5cf-b521a6ddd5c3
16.5410061113,-88.7009377778,16.5408981205,-88.7008666992,kastner,2016-11-07 22:21:08.619103+00:00,97c937e6-825b-4bf5-9d2d-c1720fc362f0
16.5408646947,-88.7014138699,16.5407695599,-88.7013186514,kastner,2016-11-07 22:21:08.780996+00:00,22c2725a-e1c8-4fa0-8ce4-c80f281a2de5
16.5408145561,-88.7008532882,16.5407219925,-88.7007459998,kastner,2016-11-07 22:21:08.977546+00:00,dafbab64-9a05-43ce-8d21-62f7433abfb1
16.5532575334,-88.6872880161,16.5531276955,-88.6871270835,kastner,2016-11-07 22:21:32.844536+00:00,44f85299-50a9-4e35-adf5-6d3467246ddd
16.5534914984,-88.6870989203,16.5533552331,-88.6869353056,kastner,2016-11-07 22:21:32.846863+00:00,bf462bad-e81e-4a7e-a8bd-97de448e4b5a
16.5385943021,-88.6918410659,16.5384953093,-88.6917284131,kastner,2016-11-07 22:21:54.041480+00:00,bdfdef88-26d8-4974-9038-6b65cee4f67f
16.5343118523,-88.6996449530,16.5342038578,-88.6995323002,fsxfreak,2016-11-07 22:34:16.228677+00:00,832982d8-bb0d-477a-af0a-b00a5ec4a9a5
16.5339422278,-88.6931620538,16.5338361616,-88.6930561066,test,2016-11-08 19:24:10.238611+00:00,dee49454-037c-4805-bb43-a531940cf994
16.5339627983,-88.6930494010,16.5338374472,-88.6929307133,test,2016-11-08 19:24:10.422527+00:00,642adf5e-b27f-45cc-b173-ef9b3ae61c33
16.5330178421,-88.6876662076,16.5329439168,-88.6875897646,test,2016-11-08 19:54:13.246708+00:00,6d398410-731e-4dd8-9c4d-72ad30ff3ab5
16.5325537191,-88.6883427948,16.5324527947,-88.6882415414,test,2016-11-08 19:54:13.458239+00:00,89ac30ed-9c0d-4e4e-9b33-6b5443865a1a
16.5326713571,-88.6882093549,16.5325427910,-88.6880752444,test,2016-11-08 19:54:13.470781+00:00,a2ef4a19-ed1e-45d5-8ab7-883b9663d0ac
16.5328397784,-88.6881161481,16.5327382114,-88.6880095303,test,2016-11-08 19:54:13.478022+00:00,262a857d-8ad9-4ba6-8fc3-55dc87ce38cf
16.5327889949,-88.6877996475,16.5327086412,-88.6877104640,test,2016-11-08 19:54:13.471094+00:00,af374455-c6db-4e69-a541-4b22f251af62
16.5326456438,-88.6880122125,16.5325235061,-88.6879223585,test,2016-11-08 19:54:13.468778+00:00,c674af78-8dc5-4afb-84fb-290b54b6b734
16.5498251568,-88.7083326280,16.5497814482,-88.7082508206,brian,2016-11-08 21:07:10.807544+00:00,325cffbc-e0f7-4d32-b88f-d35dec5c643b
16.5498675798,-88.7083581090,16.5498020169,-88.7082803249,brian,2016-11-08 21:07:10.821368+00:00,54ed3338-40e8-4828-bbcd-31c793a93d3e
16.5501054055,-88.7085324526,16.5499909921,-88.7084493041,brian,2016-11-08 21:07:11.173030+00:00,695703a8-0356-4544-bf06-eb4448f1c1d1
16.5499241438,-88.7083286047,16.5498508677,-88.7082642317,brian,2016-11-08 21:07:11.178382+00:00,a9384b99-3416-407e-8002-e79cf8a6dde7
16.5501529707,-88.7085177004,16.5500642681,-88.7084197998,brian,2016-11-08 21:07:11.184111+00:00,4b024a0f-a4c0-41bb-a0f5-1924dae0b4ed
16.5501908942,-88.7085696682,16.5501054055,-88.7084855139,brian,2016-11-08 21:07:11.186360+00:00,8e7be078-f4a5-4802-a08d-ac5a91e1f30b
16.5340662932,-88.6886438727,16.5340110102,-88.6885828525,test,2016-11-08 22:58:10.337622+00:00,6cb9e9b3-3590-4982-a204-84be06a4396b
16.5342989958,-88.6888933182,16.5341807161,-88.6887967587,test,2016-11-08 22:58:10.494210+00:00,a9e4446c-6b39-4e67-bbb6-3dc49999197c
16.5339595841,-88.6883213371,16.5339200504,-88.6882817745,test,2016-11-08 22:58:10.339411+00:00,4a9b5eef-d6d8-4aa2-b270-cf9c5db6ae1f
16.5342449986,-88.6886961758,16.5341723593,-88.6886009574,test,2016-11-08 22:58:10.501875+00:00,8b0c1ed9-28ff-4c82-8005-72340f9cc409
16.5345162704,-88.6881771684,16.5344172755,-88.6880886555,test,2016-11-08 22:58:10.503525+00:00,38355314-456d-42b0-a3dd-f348aedcdaa8
16.5341961439,-88.6886371672,16.5341241475,-88.6885727942,test,2016-11-08 22:58:11.180607+00:00,aab6a5c8-3b3c-464c-85b5-a3abc07219a4
16.5576616844,-88.7040638924,16.5575639869,-88.7039673328,sebastiantest,2016-11-10 03:15:45.809706+00:00,a23861a7-2cae-4366-bd43-f7854fcb90c8
16.5575691288,-88.7039190531,16.5574457214,-88.7037688494,sebastiantest,2016-11-10 03:15:45.813621+00:00,b08fd915-4956-4827-9ee2-189fd91d9b3c
16.5575125671,-88.7041389942,16.5574200115,-88.7040209770,sebastiantest,2016-11-10 03:15:45.818809+00:00,647deede-2d5c-45f5-863b-d0805ad3914d
16.5576051227,-88.6947834492,16.5575125671,-88.6946707964,sebastiantest,2016-11-10 03:16:28.340967+00:00,13c051fa-588e-42db-8801-91198da27b25
16.5576873943,-88.6952179670,16.5575588449,-88.6950892210,sebastiantest,2016-11-10 03:16:28.519410+00:00,b6b00465-b8d6-488a-8de2-dc33562f349d
16.5572554680,-88.6953252554,16.5571372023,-88.6951857805,sebastiantest,2016-11-10 03:16:28.349908+00:00,3c5bf923-07fd-40fb-80a1-aff5258171d9
16.5578725052,-88.6951375008,16.5577542399,-88.6950033903,sebastiantest,2016-11-10 03:16:28.848598+00:00,696f5536-824a-4195-9406-7e93cc153cb1
16.5575588449,-88.6949443817,16.5574662893,-88.6948531866,sebastiantest,2016-11-10 03:16:28.360723+00:00,1f5aecca-deb4-4d38-b695-64c121ef7454
16.5575382770,-88.6948692799,16.5574508633,-88.6947673559,sebastiantest,2016-11-10 03:16:28.357572+00:00,8a54897f-c829-46a9-b93f-44bd5b75db09
16.5576514004,-88.6950302124,16.5575485609,-88.6948907375,sebastiantest,2016-11-10 03:16:29.188457+00:00,d31dca0c-3015-4fbf-9859-71d21ed84347
16.5577182461,-88.6948800087,16.5576154066,-88.6947298050,sebastiantest,2016-11-10 03:16:28.687894+00:00,8a594284-f8df-4536-bc99-5a9939208949
16.5578673632,-88.6948800087,16.5577542399,-88.6947298050,sebastiantest,2016-11-10 03:16:29.522340+00:00,6e553c97-143d-4f0b-bc67-056df8874ae5
16.5578673632,-88.6953735352,16.5577593819,-88.6952555180,sebastiantest,2016-11-10 03:16:29.190609+00:00,2f3f0ff5-7e9f-4960-baf9-d7414b676f14
16.5476888893,-88.6976440251,16.5475908653,-88.6975488067,test,2016-11-17 01:15:00.106687+00:00,c9a039f1-a174-49b8-bc85-254a992a5929
16.5483724846,-88.6978686601,16.5483024218,-88.6977754533,test,2016-11-17 01:15:00.110459+00:00,fd8de580-2498-4a32-a47a-5a7f813937c8
16.5476519294,-88.6976869404,16.5476050065,-88.6976225674,test,2016-11-17 01:15:00.116117+00:00,6d920bdf-dd0f-43eb-b338-6ee328a017ca
16.5476718556,-88.6975032091,16.5475921509,-88.6973999441,test,2016-11-17 01:15:00.455379+00:00,5177f343-1712-4410-b4bb-b42874175cd5
16.5476062920,-88.6974133551,16.5475432996,-88.6973516643,test,2016-11-17 01:15:00.634719+00:00,2e24ee29-19bd-4c1f-9674-dd33d1880e5c
16.5477567026,-88.6975648999,16.5476834257,-88.6974897981,test,2016-11-17 01:15:00.986019+00:00,94ace7d6-c7ee-45c1-8a5a-4de5ebc18a63
16.5476204332,-88.6976011097,16.5475381573,-88.6975032091,test,2016-11-17 01:15:00.123291+00:00,251c514d-3435-4ed0-9a18-8b99cb645bf6
16.5477412758,-88.6977714300,16.5476898535,-88.6977204680,test,2016-11-17 01:15:01.335096+00:00,4d63380e-284f-48ad-aa17-867838eaf724
16.5477399903,-88.6978532374,16.5476551433,-88.6977660656,test,2016-11-17 01:15:01.534646+00:00,9ec9e791-d3f7-4034-aa7c-c5f3d8fdfba2
16.5477464181,-88.6979243159,16.5476769979,-88.6978398263,test,2016-11-17 01:15:01.700752+00:00,916643a9-34fe-4217-ac27-cf22bc0607bf
16.5475908653,-88.6973409355,16.5474828782,-88.6972403526,test,2016-11-17 01:15:00.128886+00:00,485346a6-3300-46a2-bb4a-052ee30825d0
16.5480215276,-88.6977325380,16.5479341097,-88.6976131797,test,2016-11-17 01:15:02.011233+00:00,f8e06de4-307e-4a62-bbee-b0cf213ac04f
16.5483287757,-88.6977942288,16.5482696401,-88.6977218091,test,2016-11-17 01:15:00.121312+00:00,6c0cf9c5-d340-4d89-984e-390a9c1fe819
16.5484303346,-88.6978800595,16.5483454879,-88.6977835000,test,2016-11-17 01:15:02.301028+00:00,27c143d6-f59b-4569-b4b5-4460c9554aef
16.5477978405,-88.6977432668,16.5476757123,-88.6976212263,test,2016-11-17 01:15:02.011567+00:00,39f328c9-d1ab-43fe-a030-6b5b7fa9fdc1
16.5482317162,-88.6972953379,16.5481140878,-88.6971806735,test,2016-11-17 01:15:02.586106+00:00,0caa8e7b-dd37-49de-a730-d213f1ecf4b4
16.5478274083,-88.6978250742,16.5477425614,-88.6977620423,test,2016-11-17 01:15:01.705850+00:00,550988a7-8ee0-43a7-99b6-47ed593ecafc
16.5481880073,-88.6978029460,16.5481568326,-88.6977291852,test,2016-11-17 01:15:02.308586+00:00,bae334ff-c053-4596-a34c-4463e2c75b9c
16.5477489892,-88.6972711980,16.5476435733,-88.6971598864,test,2016-11-17 01:15:03.071955+00:00,3628501b-4fd4-47c9-b72c-e64b203d61e1
16.5477454539,-88.6974488944,16.5476538578,-88.6973570287,test,2016-11-17 01:15:03.453564+00:00,68a6b8a0-3409-43be-980c-00e25683f37b
